food_id,food_name,type_of_food,food_genre
16748,Moss Group,Cookies/Biscuits,vegan
29857,Barnes-Jones,Crepes,vegan
8749,Grant-Long,International ,vegan
29379,Clay-Hogan,Cakes,"vegetarian,baked,sweet"
18005,Reilly Ltd,Jams,vegetarian
32058,Hayes-Garcia,Cakes,"vegetarian,baked,sweet"
23967,"Chang, Matthews and Ortiz",Bread Products,"vegetarian,baked"
30010,"Thomas, Williams and Jackson",International ,"vegetarian,frozen food"
26347,"Clark, Porter and Pena",International ,"vegetarian,frozen food"
30173,Lopez-Ortega,International ,"vegetarian,frozen food"
30071,Moore-Hartman,Cakes,"vegetarian,baked"
23983,Obrien Ltd,Cookies/Biscuits,"vegetarian,baked"
19899,Pace PLC,Bread Products,"vegetarian,baked"
19533,"Curry, Jenkins and Knight",Bread Products,"non vegetarian,baked"
10533,"Barnes, Warren and May",Cakes,non vegetarian
33864,Allen-Kirby,Bread Products,"non vegetarian,baked,salty"
10997,"White, Harper and Livingston",Bread Products,"non vegetarian,baked"
33872,Shaw Inc,Cakes,"non vegetarian,sweet"
30163,Ruiz-Brown,International ,"non vegetarian,frozen food"
23973,Petty-Huff,Cookies/Biscuits,"non vegetarian,baked"
23969,"Petersen, Morgan and Gomez",International ,"non vegetarian,frozen food"
23971,"Miller, Johnson and Barber",Cakes,"non vegetarian,baked"
29923,Krause Ltd,Cakes,"non vegetarian,baked"
23975,Johnson LLC,Candy,"vegetarian,sweet,artificial flavours"
30342,Stewart-Nash,Candy,"vegetarian,sweet,artificial flavours"
30556,"Duran, Larson and Green",Candy,"vegetarian,sweet,artificial flavours"
22345,Peters-Zimmerman,Candy,"vegetarian,sweet,artificial flavours"
20093,Ortiz Inc,Candy,"vegetarian,sweet,artificial flavours"
20095,"Calderon, Kirby and Ellis",Candy,"vegetarian,sweet,artificial flavours,gluten free"
8218,"Cole, Everett and White",Candy,"vegetarian,sweet,artificial flavours"
33659,"Warren, Valdez and Williams",Candy,"vegetarian,sweet,artificial flavours"
29919,Wright-Moore,Candy,"vegetarian,sweet,artificial flavours,gluten free"
33842,Clark Group,Candy,"vegetarian,sweet,artificial flavours"
13423,"Baker, Wolfe and Bailey",Chips,"vegetarian,baked"
30121,King-Velazquez,Chips,"vegetarian,baked, cheese"
17623,Barber-Lopez,Chips,"vegetarian,baked, spicy"
29179,"Daniels, Cooper and Sanchez",Chips,"vegetarian,baked,salty"
23343,Holmes LLC,Chips,"vegetarian,baked, cheese"
25633,"Shepard, Carter and Moore",Chips,"vegetarian,baked, spicy"
32322,Clark-Miller,Chips,"vegetarian,baked,salty "
30118,"Orr, Cook and Koch",Chips,"vegetarian,baked, cheese"
29653,Murray PLC,Chips,"vegetarian,baked"
9759,Blevins and Sons,Chips,"vegetarian,baked, spicy"
25503,"Dean, Horne and Knapp",Chocolates,"vegan, chocolate,gluten free,sweet"
31640,Lambert-Lara,Chocolates,"vegan, chocolate,gluten free,salty"
5594,Phillips-Stone,Chocolates,"vegan, dark chocolate,gluten free, bitter"
30530,"Mitchell, Thompson and Bush",Chocolates,"vegan, chocolate,gluten free,sweet"
16838,Wade-Dillon,Chocolates,"vegan, chocolate,salty"
24355,"Brown, Gonzalez and King",Chocolates,"vegan, chocolate, extra dark"
23607,Norman-Barrett,Chocolates,"vegan, chocolate, extra dark"
23609,Cisneros LLC,Chocolates,"vegan, dark chocolate,gluten free, bitter"
31694,"Washington, Griffith and Nguyen",Candy,"vegetarian,sweet, fruit flavours,gluten free"
9345,Caldwell and Sons,Candy,"vegetarian,sweet, fruit flavours "
20353,"Butler, Wallace and Williamson",Candy,"vegetarian,sweet, fruit flavours "
29445,"Sanchez, Roberts and Bass",Candy,"vegetarian,sweet, fruit flavours,gluten free"
33827,Hale Group,Candy,"vegetarian,sweet, fruit flavours "
20175,Larson LLC,Chocolates,"vegetarian, chocolate,gluten free,sweet"
30738,Griffin-Morris,Chocolates,"vegetarian, chocolate, caramel"
12243,Brewer Ltd,Chocolates,"vegetarian, dark chocolate,gluten free, bitter"
10852,Williams-Welch,Chocolates,"vegetarian, chocolate,gluten free,sweet"
23347,Stewart LLC,Chocolates,"vegetarian, chocolate,salty"
9464,Harris LLC,Chocolates,"vegetarian, chocolate,sweet"
8862,"Barrett, Malone and Williams",Chocolates,"vegetarian, chocolate, waffer"
20199,"Collins, Sims and Cox",Chocolates,"vegetarian, chocolate, waffer"
23863,"Baldwin, Jones and Allen",Chocolates,"vegetarian, dark chocolate, bitter"
11593,Charles Group,Chocolates,"vegetarian, chocolate,sweet"
20755,"Foster, Dawson and Marshall",Chocolates,"vegetarian, chocolate,sweet, almonds"
26163,Taylor-Wise,Chocolates,"vegetarian, chocolate, caramel"
31753,Bailey Ltd,Chips,"vegan,baked"
8897,"Rocha, Alvarez and Farley",Chips,"vegan,baked, cheese"
9886,Jordan-Allen,Chips,"vegan,baked, spicy"
16908,Anderson-Gilmore,Chips,"vegan,baked,salty"
10995,"Anderson, Parker and Hampton",Chips,"vegan,baked, cheese"
32835,Lee-Rose,Chips,"vegan,baked, spicy"
33325,Boyd-Mueller,Chips,"vegan,baked,salty "
18377,Davis Inc,Chips,"vegan,baked, cheese"
31237,"Schwartz, Williams and Hernandez",Chips,"vegan,baked"
18319,Ibarra-Zamora,Chips,"vegan,baked, spicy"
29503,"Berry, Smith and Rojas",Chips,"non vegetarian,baked"
30362,Smith-Mcneil,Chips,"non vegetarian,baked, cheese"
20243,Thornton Ltd,Chips,"non vegetarian,baked, spicy"
12451,"Woods, Huffman and White",Chips,"non vegetarian,baked,salty"
32581,Smith-Krause,Chips,"non vegetarian,baked, cheese"
24071,"Mercado, Martinez and Adams",Chips,"non vegetarian,baked, spicy"
21525,"Jimenez, Newton and Arnold",Chips,"non vegetarian,baked,salty "
8155,Schwartz Group,Chips,"non vegetarian,baked, cheese"
8158,Richardson-Mcmillan,Chips,"non vegetarian,baked"
8493,"Jackson, Noble and Gomez",Chips,"non vegetarian,baked, spicy"
24677,"Green, Ross and Howard",Cookies/Biscuits,"vegetarian,baked"
8156,Watson Inc,Cookies/Biscuits,"vegetarian,baked"
8154,Green and Sons,Cookies/Biscuits,"vegetarian,baked"
8153,Cooper-Donovan,Cookies/Biscuits,"vegetarian,baked"
28103,"Wang, Munoz and Taylor",Cookies/Biscuits,"vegetarian,baked"
18527,Pennington-Wang,Crepes,non vegetarian
20115,Pace-Duffy,Crepes,non vegetarian
33823,White-Gomez,Crepes,non vegetarian
32775,"Campbell, Foster and Ortiz",Crepes,vegetarian
4470,"Lindsey, Wright and Hoffman",Crepes,vegetarian
29665,Bruce Group,Crepes,vegetarian
8233,David Group,Protien Bars,"vegan,gluten free,healthy"
30061,Martinez-Roberson,Protien Bars,"vegan,healthy"
25609,"Ayala, Potter and Wilcox",Protien Bars,"non vegetarian,healthy"
25611,Gordon-Wells,Protien Bars,"vegetarian,gluten free,healthy"
25615,Brown and Sons,Protien Bars,"vegan,gluten free,healthy"
25617,Wu-Rodgers,Protien Bars,"vegetarian,gluten free,healthy"
25619,Smith and Sons,Protien Bars,"non vegetarian,healthy"
25613,Mitchell Group,Protien Bars,"vegetarian,gluten free,healthy"
10540,"Bright, Wallace and Myers",Protien Bars,"vegetarian,gluten free,healthy"
27921,"Banks, Lopez and Proctor",Protien Bars,"non vegetarian,healthy"
23265,"Mills, Poole and George",Energy Bars,"non vegetarian,healthy"
2691,Dunn-Stanley,Energy Bars,"vegan,healthy"
25363,"Watson, Stewart and Guerra",Energy Bars,"vegan,healthy"
30042,"Mayer, Smith and Smith",Energy Bars,"non vegetarian,healthy"
9351,"Fry, Evans and Chambers",Energy Bars,"vegan,healthy"
10882,Lee-Brown,Energy Bars,"non vegetarian,healthy"
30278,Tran-Gonzales,Energy Bars,"vegetarian,gluten free,healthy"
19501,"Vincent, Williams and Graves",Energy Bars,"vegetarian,gluten free,healthy"
34464,Spears-Brown,Energy Bars,"non vegetarian,healthy"
26283,"Barnes, Schneider and Graham",International ,"vegetarian, fried "
9391,Kennedy-Howard,International ,"vegetarian, fried"
9388,Wright Ltd,Cakes,"vegetarian,baked,sweet"
14067,Smith-Miller,Yogurt ,vegetarian
9387,Roberts-Novak,Yogurt ,"vegan,healthy"
33025,Morales PLC,Yogurt ,"vegetarian,healthy"
31385,Combs Ltd,Yogurt ,"vegan,healthy"
28733,"Bell, Jenkins and King",Yogurt ,"vegetarian,healthy"
30481,Miller-White,Yogurt ,"non vegetarian,healthy"
30483,Duncan-Roberts,Bread Products,"non vegetarian,baked,sweet"
27651,Murphy PLC,Bread Products,vegetarian
29716,Jackson-David,Bread Products,"vegetarian,baked,salty"
34205,Acosta-Harris,Bread Products,non vegetarian
23661,Strickland-Stewart,Bread Products,"vegetarian,healthy"
27621,Marsh-Juarez,Bread Products,"vegetarian,baked,sweet"
33501,Carlson Ltd,Bread Products,"non vegetarian,healthy"
23245,Martinez-Anderson,Bread Products,"non vegetarian,baked,salty"
19169,Cameron-Phillips,Cookies/Biscuits,"non vegetarian,baked"
23857,"Jones, Phillips and Carr",Cookies/Biscuits,"vegetarian,gluten free,healthy"
29497,Lara Ltd,Cookies/Biscuits,"vegetarian,gluten free,healthy"
31505,"Poole, Cox and Nguyen",Cakes,"vegan,healthy"
23107,Johnson-Hoffman,Cakes,"vegetarian,baked"
24905,"Taylor, Johnson and Henry",Cakes,"vegetarian,baked"
29918,Ellis LLC,Cakes,"non vegetarian,baked,sweet"
20703,Davis-Romero,International ,"vegetarian, fried "
31692,Bennett-Gonzalez,International ,"vegetarian, fried "
22669,Perez and Sons,International ,"non vegetarian, fried "
26267,Garza-Garcia,International ,"vegetarian,frozen food"
30796,Potter Ltd,International ,"vegetarian, fried "
23815,Morrow Group,International ,"non vegetarian,frozen food"
7177,"Jimenez, Maldonado and Cohen",International ,"vegetarian,frozen food"
16778,Livingston-Burke,International ,"non vegetarian,frozen food"
10323,Mullen Group,Cakes,"vegan,healthy"
29924,Martin and Sons,Cakes,"vegetarian,baked"
26105,Pineda Inc,Cakes,"vegetarian,baked"
30410,"Gonzalez, Sherman and Campos",Cakes,"non vegetarian,baked,sweet"
9535,Moore PLC,International ,"vegetarian, fried "
16780,"Gonzales, Williams and Nguyen",International ,"vegetarian, fried "
31699,Brown LLC,International ,"non vegetarian, fried "
24093,Blackwell-Duke,International ,"vegetarian,frozen food"
7781,Romero Ltd,International ,"vegetarian, fried "
5477,Graham Group,International ,"non vegetarian,frozen food"
27521,"Quinn, Powell and Huerta",International ,"vegetarian,frozen food"
33290,"Wood, Clements and Carpenter",International ,"non vegetarian,frozen food"
32834,"Becker, Fisher and Caldwell",Cakes,"vegan,healthy"
30106,"Lopez, Robles and Johnson",Bread Products,vegan
29355,Rivera Ltd,Bread Products,"vegan,healthy"
30602,Schmitt-Richardson,International ,vegan
5934,Robinson Group,Bread Products,vegan
16027,"Cooley, Miller and Johnson",Yogurt ,"vegan,healthy"
9501,Hill PLC,Bread Products,vegan
19457,"Black, Shields and Castro",Cookies/Biscuits,vegan
31263,Andersen PLC,Crepes,vegan
19751,"Olsen, Harvey and Thompson",International ,vegan
11995,Harvey-Vazquez,Cakes,"vegetarian,baked,sweet"
31510,Allen PLC,Jams,vegetarian
28347,"Rodgers, York and Gonzalez",Cakes,"vegetarian,baked,sweet"
10270,Moore PLC,Bread Products,"vegetarian,baked"
18521,Davis and Sons,International ,"vegetarian,frozen food"
24053,Williams Group,International ,"vegetarian,frozen food"
8195,Wilson-Gomez,International ,"vegetarian,frozen food"
26089,Freeman and Sons,Cakes,"vegetarian,baked"
30979,Hull-Williams,Cookies/Biscuits,"vegetarian,baked"
18353,Lopez PLC,Bread Products,"vegetarian,baked"
30046,Fernandez-Montoya,Bread Products,"non vegetarian,baked"
16752,"Marsh, Scott and Gardner",Cakes,non vegetarian
26289,Carney-Santiago,Bread Products,"non vegetarian,baked,salty"
8500,Hammond-Lee,Bread Products,"non vegetarian,baked"
26295,Thomas-Salazar,Cakes,"non vegetarian,sweet"
33474,"Shelton, Green and Harper",International ,"non vegetarian,frozen food"
23585,Martin-Holmes,Cookies/Biscuits,"non vegetarian,baked"
8764,Campbell-Williams,International ,"non vegetarian,frozen food"
8763,"Copeland, Mcgee and Lewis",Cakes,"non vegetarian,baked"
10246,Boyd Ltd,Cakes,"non vegetarian,baked"
33335,Black-Rodriguez,Candy,"vegetarian,sweet,artificial flavours"
33349,Bernard-Ayala,Candy,"vegetarian,sweet,artificial flavours"
18937,Obrien-Reilly,Candy,"vegetarian,sweet,artificial flavours"
29972,"Jackson, Miller and Adams",Candy,"vegetarian,sweet,artificial flavours"
19495,Tucker-Massey,Candy,"vegetarian,sweet,artificial flavours"
31255,Miller-Garcia,Candy,"vegetarian,sweet,artificial flavours,gluten free"
11673,Thomas-Mcdaniel,Candy,"vegetarian,sweet,artificial flavours"
29507,"Jackson, Russell and Foster",Candy,"vegetarian,sweet,artificial flavours"
19463,"Salas, Mcfarland and Acosta",Candy,"vegetarian,sweet,artificial flavours,gluten free"
25095,Rodriguez-Keller,Candy,"vegetarian,sweet,artificial flavours"
17223,Buck Ltd,Chips,"vegetarian,baked"
20239,Gordon-Gonzalez,Chips,"vegetarian,baked, cheese"
9862,Stevenson Inc,Chips,"vegetarian,baked, spicy"
20873,Bryant LLC,Chips,"vegetarian,baked,salty"
22953,"Hayes, James and Jordan",Chips,"vegetarian,baked, cheese"
23709,"Wheeler, Wells and Krause",Chips,"vegetarian,baked, spicy"
8336,"Wright, Nguyen and Burton",Chips,"vegetarian,baked,salty "
17263,"Coleman, Martinez and Page",Chips,"vegetarian,baked, cheese"
30927,"Ruiz, Watson and Hoffman",Chips,"vegetarian,baked"
26341,"Grant, Tucker and Stafford",Cakes,"vegan,healthy"
30086,Jenkins-Bell,Cakes,"vegetarian,baked"
9811,"Williams, Mccarthy and Oliver",Cakes,"vegetarian,baked"
23651,Mccoy-Morrow,Cakes,"non vegetarian,baked,sweet"
33885,"Roth, Reid and Summers",International ,"vegetarian, fried "
29271,Robinson PLC,International ,"vegetarian, fried "
22563,"White, Tanner and Newton",International ,"non vegetarian, fried "
29273,Martinez-Foster,International ,"vegetarian,frozen food"
29267,Francis PLC,International ,"vegetarian, fried "
29269,Huber-Martin,International ,"non vegetarian,frozen food"
28575,Hurley-Calhoun,International ,"vegetarian,frozen food"
12643,Hernandez-Hansen,International ,"non vegetarian,frozen food"
30861,Wagner PLC,Cakes,"vegan,healthy"
32783,Romero-Contreras,Bread Products,vegan
30411,Ware Ltd,Bread Products,"vegan,healthy"
11545,Greene Ltd,International ,vegan
15913,Howard Group,Bread Products,vegan
28759,Clayton-Sharp,Yogurt ,"vegan,healthy"
24877,"Williams, Waller and Cook",Bread Products,vegan
20529,"Ortega, Marsh and Campbell",Cookies/Biscuits,vegan
17667,Wright Group,Crepes,vegan
9807,Williams-Wiggins,International ,vegan
31583,"Mcdowell, Duran and Robinson",Cakes,"vegetarian,baked,sweet"
34412,Ortiz PLC,Jams,vegetarian
29499,Lopez-Glover,Cakes,"vegetarian,baked,sweet"
3251,"Bailey, Chavez and Marshall",Bread Products,"vegetarian,baked"
10539,Ellison PLC,International ,"vegetarian,frozen food"
26141,Hernandez and Sons,International ,"vegetarian,frozen food"
33059,"Tucker, Hester and Diaz",International ,"vegetarian,frozen food"
10603,Marshall-Beltran,Cakes,"vegetarian,baked"
10602,Bailey Group,Cookies/Biscuits,"vegetarian,baked"
10623,Pratt-Quinn,Bread Products,"vegetarian,baked"
5930,Ruiz Inc,Bread Products,"non vegetarian,baked"
23015,"Kane, Allen and Kim",Cakes,non vegetarian
27693,"Valdez, Bailey and Carrillo",Bread Products,"non vegetarian,baked,salty"
21121,Ross LLC,Bread Products,"non vegetarian,baked"
10964,Blackburn-Smith,Cakes,"non vegetarian,sweet"
33562,Glover-Liu,International ,"non vegetarian,frozen food"
28749,"Flynn, Hancock and Murray",Cookies/Biscuits,"non vegetarian,baked"
2750,"Wood, Reynolds and Cruz",International ,"non vegetarian,frozen food"
24257,Smith-Martinez,Cakes,"non vegetarian,baked"
18389,"Galloway, Miller and Edwards",Cakes,"non vegetarian,baked"
19961,Wood-Fuller,Candy,"vegetarian,sweet,artificial flavours"
24465,Thompson-Frederick,Candy,"vegetarian,sweet,artificial flavours"
18587,Rodriguez and Sons,Candy,"vegetarian,sweet,artificial flavours"
30264,Brown Group,Candy,"vegetarian,sweet,artificial flavours"
22455,Young-Page,Candy,"vegetarian,sweet,artificial flavours"
22457,Miller Ltd,Candy,"vegetarian,sweet,artificial flavours,gluten free"
29535,Rhodes-Salazar,Candy,"vegetarian,sweet,artificial flavours"
18085,Wilkerson Group,Candy,"vegetarian,sweet,artificial flavours"
22489,Casey-Buchanan,Candy,"vegetarian,sweet,artificial flavours,gluten free"
18031,"Adams, Perez and Lloyd",Candy,"vegetarian,sweet,artificial flavours"
22481,"Sanchez, Pena and Welch",Chips,"vegetarian,baked"
18823,Black PLC,Chips,"vegetarian,baked, cheese"
18083,Myers-Barnes,Chips,"vegetarian,baked, spicy"
17953,"Washington, Johnson and Hart",Chips,"vegetarian,baked,salty"
22479,"Howe, Martin and Brown",Chips,"vegetarian,baked, cheese"
22487,"Hale, Mcdonald and Mcdowell",Chips,"vegetarian,baked, spicy"
18589,Mccarthy-Koch,Chips,"vegetarian,baked,salty "
29539,Richard PLC,Chips,"vegetarian,baked, cheese"
22447,Smith Group,Chips,"vegetarian,baked"
22449,"Martin, Jenkins and Curry",Cakes,"vegan,healthy"
17955,"Powers, Bell and Mcdowell",Cakes,"vegetarian,baked"
29537,Cruz-Ortiz,Cakes,"vegetarian,baked"
22491,Odom LLC,Cakes,"non vegetarian,baked,sweet"
32622,Torres-Perry,International ,"vegetarian, fried "
17481,Campbell-Sandoval,International ,"vegetarian, fried "
17957,Quinn-Morgan,International ,"non vegetarian, fried "
22483,"Atkinson, Murray and Williams",International ,"vegetarian,frozen food"
29541,"Boone, White and Medina",International ,"vegetarian, fried "
18829,"Wilkins, Dalton and Maldonado",International ,"non vegetarian,frozen food"
18825,Bryant-Brennan,International ,"vegetarian,frozen food"
17951,Huang-Davis,International ,"non vegetarian,frozen food"
30263,Moody Ltd,Cakes,"vegan,healthy"
22459,"Merritt, Rodriguez and Martinez",Bread Products,vegan
9770,Mendoza-Smith,Bread Products,"vegan,healthy"
18029,"Rodriguez, Marsh and Brooks",International ,vegan
22477,"Walker, Hunt and Carey",Bread Products,vegan
22445,Hughes Inc,Yogurt ,"vegan,healthy"
22485,Ford-Higgins,Bread Products,vegan
22461,Barnes-Park,Cookies/Biscuits,vegan
22495,Horne PLC,Crepes,vegan
18033,Dillon Ltd,International ,vegan
25871,"Flores, Peterson and Decker",Cakes,"vegetarian,baked,sweet"
30064,Garcia and Sons,Jams,vegetarian
18827,Brooks Ltd,Cakes,"vegetarian,baked,sweet"
11521,"Powers, Rodriguez and Silva",Bread Products,"vegetarian,baked"
22439,Murphy-Watts,International ,"vegetarian,frozen food"
22441,"Sanders, Butler and Baker",International ,"vegetarian,frozen food"
31585,"Johnson, Diaz and Brown",International ,"vegetarian,frozen food"
29181,Bell Ltd,Cakes,"vegetarian,baked"
4417,May-Davila,Cookies/Biscuits,"vegetarian,baked"
28353,Wolf-Perez,Bread Products,"vegetarian,baked"
16552,"Harris, Reyes and Anthony",Bread Products,"non vegetarian,baked"
30512,"Gallagher, Bauer and Tapia",Cakes,non vegetarian
11203,Wood and Sons,Bread Products,"non vegetarian,baked,salty"
18273,"Franco, Chan and Summers",Bread Products,"non vegetarian,baked"
15479,Friedman-Lopez,Cakes,"non vegetarian,sweet"
28563,Sullivan Inc,International ,"non vegetarian,frozen food"
23659,Nelson PLC,Cookies/Biscuits,"non vegetarian,baked"
23675,"Mitchell, Nguyen and Ortega",International ,"non vegetarian,frozen food"
32645,"Smith, Rivera and Wilson",Cakes,"non vegetarian,baked"
26111,Malone-Wade,Cakes,"non vegetarian,baked"
26099,Nguyen Ltd,Candy,"vegetarian,sweet,artificial flavours"
2694,Williams-Hill,Candy,"vegetarian,sweet,artificial flavours"
8967,"Bush, Merritt and Jones",Candy,"vegetarian,sweet,artificial flavours"
34222,"Moore, Moore and Parker",Candy,"vegetarian,sweet,artificial flavours"
24089,"Murray, Prince and Richardson",Candy,"vegetarian,sweet,artificial flavours"
9882,Campbell LLC,Candy,"vegetarian,sweet,artificial flavours,gluten free"
32943,"Cummings, Rose and Potter",Candy,"vegetarian,sweet,artificial flavours"
33217,Williams-Gibson,Candy,"vegetarian,sweet,artificial flavours"
33215,Smith-Montgomery,Candy,"vegetarian,sweet,artificial flavours,gluten free"
33580,Riggs-Taylor,Candy,"vegetarian,sweet,artificial flavours"
31235,"Maldonado, Jensen and Armstrong",Chips,"vegetarian,baked"
22327,Turner Group,Chips,"vegetarian,baked, cheese"
26217,Clark-Hill,Chips,"vegetarian,baked, spicy"
7175,York PLC,Chips,"vegetarian,baked,salty"
30470,Garcia-Gonzalez,Chips,"vegetarian,baked, cheese"
22821,White-Williams,Chips,"vegetarian,baked, spicy"
13207,Hanson Group,Chips,"vegetarian,baked,salty "
32892,"Rivera, Price and Rodgers",Chips,"vegetarian,baked, cheese"
18241,"Garcia, Johnson and Fuller",Chips,"vegetarian,baked"
13431,"Fleming, Perez and Stewart",Cakes,"vegan,healthy"
8355,"Roman, Owens and Little",Cakes,"vegetarian,baked"
8356,Hahn-Brock,Cakes,"vegetarian,baked"
8357,Walsh-Humphrey,Cakes,"non vegetarian,baked,sweet"
30753,Peterson-Rojas,International ,"vegetarian, fried "
13499,Cook-Coleman,International ,"vegetarian, fried "
13433,"Boyd, Liu and Smith",International ,"non vegetarian, fried "
30752,"Myers, Gentry and Hall",International ,"vegetarian,frozen food"
17405,Luna Group,International ,"vegetarian, fried "
22985,Sexton-Phillips,International ,"non vegetarian,frozen food"
23303,Jensen PLC,International ,"vegetarian,frozen food"
7967,Hood-Johnson,International ,"non vegetarian,frozen food"
26009,Edwards-Bryan,Cakes,"vegan,healthy"
23125,"Lucas, Boyd and Blair",Bread Products,vegan
32665,Davidson Group,Bread Products,"vegan,healthy"
30072,Johnson-Williams,International ,vegan
34115,Johnson PLC,Bread Products,vegan
27375,"Brown, Sparks and Henderson",Yogurt ,"vegan,healthy"
26323,"Nichols, Vang and Spence",Bread Products,vegan
21549,Sherman-Garcia,Cookies/Biscuits,vegan
10509,King Ltd,Crepes,vegan
32636,Luna-Alexander,International ,vegan
16828,Gordon and Sons,Cakes,"vegetarian,baked,sweet"
5207,Joseph PLC,Jams,vegetarian
31511,Davis-Williams,Cakes,"vegetarian,baked,sweet"
29587,Martinez Inc,Bread Products,"vegetarian,baked"
30134,Olsen Ltd,International ,"vegetarian,frozen food"
16556,"Cooper, Farmer and Davis",International ,"vegetarian,frozen food"
30058,Hart-James,International ,"vegetarian,frozen food"
6150,"Ritter, Green and Jennings",Cakes,"vegetarian,baked"
28263,"Houston, Crawford and Martin",Cookies/Biscuits,"vegetarian,baked"
18309,Love Inc,Bread Products,"vegetarian,baked"
30161,"Keller, Chambers and Ayala",Bread Products,"non vegetarian,baked"
5927,"Solis, Cervantes and Robbins",Cakes,non vegetarian
11213,"Stevens, Gonzales and Harrison",Bread Products,"non vegetarian,baked,salty"
23909,Miller-Carter,Bread Products,"non vegetarian,baked"
8191,Miller-Sandoval,Cakes,"non vegetarian,sweet"
8192,Romero and Sons,International ,"non vegetarian,frozen food"
29451,"Peterson, Kerr and Sawyer",Cookies/Biscuits,"non vegetarian,baked"
19073,"Mcdonald, Tapia and Thompson",International ,"non vegetarian,frozen food"
18747,"Drake, Smith and Owens",Cakes,"non vegetarian,baked"
30981,Rodriguez and Sons,Cakes,"non vegetarian,baked"
33396,"Davis, Hines and Bush",Candy,"vegetarian,sweet,artificial flavours"
33305,"Martin, Anderson and Mejia",Candy,"vegetarian,sweet,artificial flavours"
30268,Peters PLC,Candy,"vegetarian,sweet,artificial flavours"
19957,Estrada-Stein,Candy,"vegetarian,sweet,artificial flavours"
3414,Parker PLC,Candy,"vegetarian,sweet,artificial flavours"
9950,Watts-Jarvis,Candy,"vegetarian,sweet,artificial flavours,gluten free"
32831,"Torres, Malone and Stewart",Candy,"vegetarian,sweet,artificial flavours"
16776,Nixon-Weaver,Candy,"vegetarian,sweet,artificial flavours"
19681,Buck-Smith,Candy,"vegetarian,sweet,artificial flavours,gluten free"
16824,Bennett-Cox,Candy,"vegetarian,sweet,artificial flavours"
16808,Lewis-Hunter,Chips,"vegetarian,baked"
16560,Preston-Jordan,Chips,"vegetarian,baked, cheese"
25091,Snyder LLC,Chips,"vegetarian,baked, spicy"
19071,Martin-Guerra,Chips,"vegetarian,baked,salty"
10238,Gibbs Inc,Chips,"vegetarian,baked, cheese"
22887,Patterson-Armstrong,Chips,"vegetarian,baked, spicy"
9781,"Smith, Beasley and Jones",Chips,"vegetarian,baked,salty "
29671,Martin-Jackson,Chips,"vegetarian,baked, cheese"
16007,Waters-Roberts,Chips,"vegetarian,baked"
9902,Hill-Ayers,Cakes,"vegan,healthy"
31509,Freeman LLC,Cakes,"vegetarian,baked"
28485,"Price, Steele and Wolfe",Cakes,"vegetarian,baked"
6060,Melendez-Lewis,Cakes,"non vegetarian,baked,sweet"
9518,Wilson Inc,International ,"vegetarian, fried "
3164,Taylor-Alexander,International ,"vegetarian, fried "
26309,"Parker, Thomas and Hubbard",International ,"non vegetarian, fried "
27853,"Smith, Williams and Webb",International ,"vegetarian,frozen food"
31135,"Pacheco, Williams and Parker",International ,"vegetarian, fried "
32254,May-Jacobs,International ,"non vegetarian,frozen food"
30938,Jones-Parsons,International ,"vegetarian,frozen food"
28483,Taylor Inc,International ,"non vegetarian,frozen food"
26329,Frye Group,Cakes,"vegan,healthy"
20079,Schaefer Ltd,Bread Products,vegan
20081,Erickson-Hayes,Bread Products,"vegan,healthy"
29651,Woods-Wagner,International ,vegan
21053,"Levy, Yates and Murphy",Bread Products,vegan
19965,Wilson and Sons,Yogurt ,"vegan,healthy"
28487,"Smith, Smith and Mcintyre",Bread Products,vegan
29814,Hill Inc,Cookies/Biscuits,vegan
26227,Lynch-Bird,Crepes,vegan
19947,Hale and Sons,International ,vegan
21467,Barnes-Chavez,Cakes,"vegetarian,baked,sweet"
21475,"Martinez, Stephens and Woods",Jams,vegetarian
23575,Adams-Perry,Cakes,"vegetarian,baked,sweet"
3973,"Russell, Contreras and Rivera",Bread Products,"vegetarian,baked"
34179,"Garcia, Wilson and Howe",International ,"vegetarian,frozen food"
24577,Simpson-Giles,International ,"vegetarian,frozen food"
29926,"Sanchez, Williams and Thompson",International ,"vegetarian,frozen food"
8786,"Nguyen, Hale and Roman",Cakes,"vegetarian,baked"
26299,"Hunter, Nicholson and Meyer",Cookies/Biscuits,"vegetarian,baked"
34502,"Carr, Stark and Robertson",Bread Products,"vegetarian,baked"
28235,Rogers-Mcintyre,Bread Products,"non vegetarian,baked"
32227,Nelson-Goodman,Cakes,non vegetarian
16259,Woodward Group,Bread Products,"non vegetarian,baked,salty"
26241,"Allen, Johnson and Steele",Bread Products,"non vegetarian,baked"
26297,Mccoy-Walker,Cakes,"non vegetarian,sweet"
14211,"Stewart, Pierce and Williams",International ,"non vegetarian,frozen food"
24051,Clarke LLC,Cookies/Biscuits,"non vegetarian,baked"
29709,Collier Ltd,International ,"non vegetarian,frozen food"
24501,Caldwell Inc,Cakes,"non vegetarian,baked"
10847,"Mendoza, Roberts and Mckinney",Cakes,"non vegetarian,baked"
25109,"Barker, Lynch and Richardson",Candy,"vegetarian,sweet,artificial flavours"
6384,"White, Scott and Villarreal",Candy,"vegetarian,sweet,artificial flavours"
33387,"Saunders, Gay and Petty",Candy,"vegetarian,sweet,artificial flavours"
11421,Wright-Schultz,Candy,"vegetarian,sweet,artificial flavours"
